target_name,r2,rmse,mse
mlp_S_SKL,tphl,val,0.9996754255715159,0.01804582762444334,0.00032565189465112243
mlp_S_SKL,tphl,test,0.9996568242502238,0.01864515971001046,0.00034764198061179737
mlp_S_SKL,tplh,val,0.9992730086252184,0.026609033490751256,0.000708040663311922
mlp_S_SKL,tplh,test,0.9992687983939565,0.027004031564189256,0.0007292177207197297
mlp_S_SKL,corrent,val,0.9981770230257411,0.042668640276935066,0.0018206128630824856
mlp_S_SKL,corrent,test,0.9981936869983989,0.04258214838798361,0.0018132393613362553
mlp_M_SKL,all,val,0.9986436370559426,0.03502012522018573,0.001348017280905507
mlp_M_SKL,all,test,0.9986319413767003,0.0354252556631117,0.0013732150212694774
mlp_S_K,tphl,val,0.9998985984269424,0.010086535009517053,0.00010173818849821318
mlp_S_K,tplh,val,0.9989038114895143,0.03267436031271691,0.0010676138218452496
mlp_S_K,corrent,val,0.9967834415611609,0.05667792404599431,0.0032123870741634997
mlp_M_K,all,val,0.99709552526474,0.05319090560078621,0.002885818714275956
