target_name,r2,rmse,mse
mlp_S_SKL,tphl,val,0.9996557275862706,0.018585350948205393,0.00034541526986795916
mlp_S_SKL,tphl,test,0.9996425283681345,0.019029553731250225,0.00036212391521053935
mlp_S_SKL,tplh,val,0.9992768533307875,0.026538579066803344,0.0007042961788849726
mlp_S_SKL,tplh,test,0.9992752050002677,0.02688546999249926,0.000722828496717578
mlp_S_SKL,corrent,val,0.9980962556050871,0.043603618442035995,0.0019012755412386618
mlp_S_SKL,corrent,test,0.9981114338162919,0.043540876721331515,0.0018958079456621883
mlp_M_SKL,all,val,0.9985961682867185,0.03595639518954292,0.0013953278831484101
mlp_M_SKL,all,test,0.9985881546348371,0.0363835884256544,0.0014175790453814317
mlp_S_K,tphl,val,0.9998942343951499,0.01030129638687132,0.0001061167072501681
mlp_S_K,tplh,val,0.9988586755845265,0.03334026327258963,0.0011115731550855894
mlp_S_K,corrent,val,0.9969601839354804,0.055098765018748865,0.0030358739065913035
mlp_M_K,all,val,0.9967899918556213,0.05554916337132454,0.0031889609526842833
